Filename,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,NPofB10,NPofB15,NPofB20,NPofB25,NPofB30,NPofB35,NPofB40,NPofB45,NPofB50,NPofB55,NPofB60,NPofB65,NPofB70,NPofB75,NPofB80,NPofB85,NPofB90,NPofB95,NPofB100,NAverage_Pofb
velocity_3_1_kStar.csv,0.161971831,0.204225352,0.288732394,0.338028169,0.387323944,0.457746479,0.5,0.577464789,0.676056338,0.809859155,0.901408451,0.950704225,0.950704225,0.950704225,0.950704225,0.978873239,0.978873239,0.978873239,1,0.686434396,0.432624113,0.553191489,0.65248227,0.744680851,0.808510638,0.843971631,0.879432624,0.893617021,0.921985816,0.936170213,0.964539007,0.985815603,0.992907801,0.992907801,1,1,1,1,1,0.87383352
velocity_3_1_logistic.csv,0.352112676,0.394366197,0.394366197,0.394366197,0.408450704,0.464788732,0.507042254,0.542253521,0.584507042,0.584507042,0.584507042,0.584507042,0.584507042,0.669014085,0.746478873,0.809859155,0.908450704,0.950704225,1,0.603409933,0.439716312,0.546099291,0.645390071,0.730496454,0.794326241,0.843971631,0.865248227,0.886524823,0.929078014,0.957446809,0.978723404,0.992907801,0.992907801,0.992907801,1,1,1,1,1,0.873460246
velocity_3_1_naiveBayes.csv,0.035460993,0.035460993,0.319148936,0.411347518,0.453900709,0.510638298,0.546099291,0.595744681,0.65248227,0.70212766,0.70212766,0.70212766,0.70212766,0.70212766,0.730496454,0.822695035,0.921985816,0.95035461,1,0.605076521,0.439716312,0.553191489,0.65248227,0.730496454,0.794326241,0.815602837,0.822695035,0.858156028,0.886524823,0.907801418,0.943262411,0.95035461,0.95035461,0.957446809,0.957446809,0.957446809,0.957446809,0.957446809,1,0.84695782
velocity_3_1_randomForest.csv,0.205673759,0.29787234,0.361702128,0.425531915,0.517730496,0.602836879,0.695035461,0.744680851,0.843971631,0.858156028,0.858156028,0.858156028,0.907801418,0.964539007,1,1,1,1,1,0.744307577,0.439716312,0.567375887,0.673758865,0.758865248,0.808510638,0.858156028,0.886524823,0.907801418,0.929078014,0.95035461,0.964539007,0.992907801,0.992907801,0.992907801,1,1,1,1,1,0.880179171
velocity_3_1_smo.csv,0.422535211,0.563380282,0.661971831,0.73943662,0.788732394,0.830985915,0.845070423,0.85915493,0.887323944,0.915492958,0.922535211,0.922535211,0.922535211,0.929577465,0.929577465,0.929577465,0.929577465,0.992957746,1,0.841734618,0.422535211,0.563380282,0.661971831,0.73943662,0.788732394,0.830985915,0.845070423,0.85915493,0.887323944,0.915492958,0.922535211,0.922535211,0.922535211,0.929577465,0.929577465,0.929577465,0.929577465,0.992957746,1,0.841734618
velocity_3_2_bayesNet.csv,0.2,0.251612903,0.264516129,0.277419355,0.277419355,0.309677419,0.316129032,0.316129032,0.606451613,0.709677419,0.767741935,0.780645161,0.793548387,0.793548387,0.793548387,0.812903226,0.870967742,0.935483871,1,0.583022071,0.44516129,0.535483871,0.606451613,0.664516129,0.716129032,0.774193548,0.812903226,0.858064516,0.877419355,0.903225806,0.929032258,0.967741935,0.967741935,0.974193548,0.974193548,0.987096774,0.987096774,0.987096774,1,0.84040747
velocity_3_2_begging.csv,0.083333333,0.134615385,0.198717949,0.25,0.25,0.275641026,0.333333333,0.416666667,0.487179487,0.519230769,0.538461538,0.557692308,0.673076923,0.730769231,0.730769231,0.730769231,0.762820513,0.948717949,1,0.506410256,0.432258065,0.522580645,0.593548387,0.683870968,0.735483871,0.787096774,0.864516129,0.903225806,0.935483871,0.95483871,0.967741935,0.987096774,0.987096774,0.993548387,0.993548387,1,1,1,1,0.860101868
velocity_3_2_decisionTable.csv,0.425806452,0.509677419,0.587096774,0.64516129,0.690322581,0.722580645,0.729032258,0.748387097,0.75483871,0.75483871,0.761290323,0.761290323,0.761290323,0.819354839,0.858064516,0.870967742,0.870967742,0.909677419,1,0.746349745,0.438709677,0.509677419,0.6,0.664516129,0.735483871,0.780645161,0.825806452,0.864516129,0.877419355,0.903225806,0.935483871,0.987096774,0.987096774,0.993548387,0.993548387,1,1,1,1,0.847198642
velocity_3_2_ibk.csv,0.269230769,0.352564103,0.423076923,0.493589744,0.544871795,0.583333333,0.596153846,0.615384615,0.621794872,0.621794872,0.628205128,0.628205128,0.628205128,0.705128205,0.903846154,0.961538462,0.987179487,0.987179487,1,0.660593792,0.322580645,0.406451613,0.483870968,0.55483871,0.606451613,0.651612903,0.664516129,0.683870968,0.709677419,0.709677419,0.729032258,0.729032258,0.729032258,0.729032258,0.916129032,0.974193548,1,1,1,0.715789474
velocity_3_2_j48.csv,0.122580645,0.225806452,0.322580645,0.406451613,0.483870968,0.503225806,0.509677419,0.509677419,0.516129032,0.516129032,0.632258065,0.690322581,0.703225806,0.703225806,0.703225806,0.703225806,0.877419355,0.961290323,1,0.583701188,0.432258065,0.516129032,0.593548387,0.677419355,0.729032258,0.780645161,0.84516129,0.870967742,0.883870968,0.896774194,0.903225806,0.903225806,0.909677419,0.909677419,0.916129032,0.916129032,0.916129032,0.961290323,1,0.81901528
velocity_3_2_kStar.csv,0.064516129,0.116129032,0.2,0.258064516,0.309677419,0.4,0.490322581,0.522580645,0.522580645,0.587096774,0.587096774,0.606451613,0.606451613,0.606451613,0.606451613,0.709677419,0.877419355,0.935483871,1,0.526655348,0.412903226,0.496774194,0.580645161,0.664516129,0.735483871,0.793548387,0.858064516,0.896774194,0.896774194,0.916129032,0.961290323,0.974193548,0.974193548,0.980645161,0.980645161,0.993548387,0.993548387,0.993548387,1,0.8475382
velocity_3_2_logistic.csv,0,0.057692308,0.057692308,0.057692308,0.057692308,0.070512821,0.070512821,0.083333333,0.166666667,0.230769231,0.275641026,0.346153846,0.442307692,0.544871795,0.608974359,0.717948718,0.871794872,0.980769231,1,0.349527665,0.419354839,0.548387097,0.638709677,0.709677419,0.780645161,0.832258065,0.877419355,0.909677419,0.941935484,0.95483871,0.967741935,0.987096774,0.987096774,0.993548387,0.993548387,1,1,1,1,0.870628183
velocity_3_2_naiveBayes.csv,0.051282051,0.102564103,0.185897436,0.211538462,0.288461538,0.320512821,0.320512821,0.365384615,0.416666667,0.416666667,0.416666667,0.442307692,0.532051282,0.653846154,0.801282051,0.878205128,0.955128205,0.967948718,1,0.490890688,0.435897436,0.532051282,0.628205128,0.724358974,0.782051282,0.852564103,0.878205128,0.897435897,0.916666667,0.935897436,0.948717949,0.948717949,0.955128205,0.955128205,0.967948718,0.967948718,0.967948718,0.967948718,1,0.855937922
velocity_3_2_randomForest.csv,0.076923077,0.128205128,0.224358974,0.275641026,0.333333333,0.423076923,0.435897436,0.435897436,0.551282051,0.551282051,0.551282051,0.551282051,0.628205128,0.705128205,0.717948718,0.75,0.826923077,0.903846154,1,0.530026991,0.425806452,0.496774194,0.587096774,0.651612903,0.735483871,0.8,0.870967742,0.909677419,0.929032258,0.948387097,0.974193548,0.987096774,0.987096774,0.993548387,0.993548387,1,1,1,1,0.857385399
velocity_3_2_smo.csv,0.480769231,0.570512821,0.647435897,0.724358974,0.788461538,0.833333333,0.878205128,0.903846154,0.91025641,0.929487179,0.935897436,0.935897436,0.942307692,0.942307692,0.948717949,0.948717949,0.948717949,0.967948718,1,0.854588394,0.480769231,0.570512821,0.647435897,0.724358974,0.788461538,0.833333333,0.878205128,0.903846154,0.91025641,0.929487179,0.935897436,0.935897436,0.942307692,0.942307692,0.948717949,0.948717949,0.948717949,0.967948718,1,0.854588394
xalan_4_1_bayesNet.csv,0.062095731,0.093143596,0.117723157,0.168175938,0.197930142,0.230271669,0.254851229,0.289780078,0.326002587,0.372574386,0.424320828,0.474773609,0.542043984,0.615782665,0.728331177,0.758085382,0.764553687,0.820181113,1,0.433716892,0.238033635,0.300129366,0.347994825,0.388098318,0.416558862,0.454075032,0.47606727,0.504527814,0.529107374,0.543337646,0.5614489,0.586028461,0.602846054,0.681759379,0.802069858,0.954721863,0.971539457,0.998706339,1,0.597739498
xalan_4_1_begging.csv,0.043984476,0.063389392,0.086675291,0.112548512,0.147477361,0.179818887,0.228978008,0.270375162,0.328589909,0.371280724,0.411384217,0.45148771,0.522639069,0.641655886,0.723156533,0.777490298,0.791720569,0.798188875,1,0.418465309,0.38372093,0.466408269,0.528423773,0.600775194,0.662790698,0.717054264,0.763565891,0.802325581,0.834625323,0.854005168,0.868217054,0.88501292,0.901808786,0.931524548,0.952196382,0.978036176,0.987080103,1,1,0.795661635
xalan_4_1_decisionTable.csv,0.168175938,0.23156533,0.291073739,0.31694696,0.349288486,0.371280724,0.389391979,0.411384217,0.469598965,0.518758085,0.608020699,0.747736093,0.82923674,0.871927555,0.887451488,0.904269082,0.912031048,0.912031048,1,0.58895622,0.465717982,0.549805951,0.618369987,0.672703752,0.716688228,0.76843467,0.799482536,0.818887451,0.849935317,0.880983182,0.909443726,0.923673997,0.934023286,0.948253558,0.962483829,0.979301423,0.992238034,0.997412678,1,0.830938926
xalan_4_1_ibk.csv,0.179586563,0.201550388,0.215762274,0.228682171,0.239018088,0.443152455,0.602067183,0.684754522,0.746770026,0.797157623,0.835917313,0.864341085,0.888888889,0.904392765,0.92118863,0.935400517,0.939276486,0.939276486,1,0.661430709,0.179818887,0.205692109,0.232858991,0.245795602,0.260025873,0.472186287,0.635187581,0.721862872,0.782664942,0.834411384,0.874514877,0.905562743,0.93919793,0.956015524,0.970245796,0.985769728,0.996119017,1,1,0.694627902
xalan_4_1_j48.csv,0.120310479,0.137128072,0.148771022,0.184993532,0.240620957,0.287192755,0.318240621,0.335058215,0.346701164,0.397153946,0.482535576,0.501940492,0.54851229,0.576972833,0.593790427,0.601552393,0.601552393,0.896507115,1,0.437870225,0.328589909,0.399741268,0.456662354,0.495472186,0.529107374,0.571798189,0.613195343,0.655886158,0.685640362,0.712807245,0.747736093,0.796895213,0.835705045,0.860284605,0.871927555,0.888745149,0.896507115,0.896507115,1,0.697010962
xalan_4_1_kStar.csv,0.023285899,0.041397154,0.069857697,0.128072445,0.201811125,0.265200517,0.340232859,0.412677878,0.496765847,0.574385511,0.650711514,0.650711514,0.65847348,0.693402329,0.765847348,0.870633894,0.943078913,0.981888745,1,0.514128141,0.199223803,0.240620957,0.276843467,0.297542044,0.31694696,0.349288486,0.435963777,0.52393273,0.593790427,0.667529107,0.749029754,0.802069858,0.835705045,0.869340233,0.869340233,0.908150065,0.958602846,0.981888745,1,0.625042555
xalan_4_1_logistic.csv,0.02457956,0.034928849,0.04915912,0.064683053,0.086675291,0.112548512,0.13454075,0.172056921,0.222509702,0.252263907,0.258732212,0.30530401,0.37774903,0.441138422,0.522639069,0.539456662,0.666235446,0.787839586,1,0.318581058,0.4625323,0.549095607,0.61498708,0.673126615,0.710594315,0.739018088,0.76744186,0.795865633,0.821705426,0.839793282,0.856589147,0.891472868,0.909560724,0.930232558,0.965116279,0.972868217,0.987080103,1,1,0.815109479
xalan_4_1_naiveBayes.csv,0.025839793,0.027131783,0.032299742,0.047803618,0.060723514,0.074935401,0.093023256,0.117571059,0.149870801,0.171834625,0.197674419,0.233850129,0.289405685,0.351421189,0.42118863,0.485788114,0.590439276,0.709302326,1,0.267373861,0.090556274,0.119016818,0.148771022,0.166882277,0.183699871,0.204398448,0.21992238,0.234152652,0.249676585,0.289780078,0.304010349,0.30530401,0.375161708,0.52393273,0.657179819,0.795601552,0.887451488,0.936610608,1,0.404847825
xalan_4_1_randomForest.csv,0.023255814,0.046511628,0.072351421,0.099483204,0.149870801,0.19379845,0.249354005,0.297157623,0.357881137,0.416020672,0.456072351,0.5,0.554263566,0.630490956,0.688630491,0.701550388,0.708010336,0.925064599,1,0.424724602,0.312661499,0.382428941,0.453488372,0.514211886,0.556847545,0.596899225,0.629198966,0.65245478,0.679586563,0.701550388,0.72997416,0.755813953,0.781653747,0.80620155,0.821705426,0.835917313,0.861757106,0.925064599,1,0.684074527
xalan_4_1_smo.csv,0.040103493,0.054333765,0.067270375,0.078913325,0.089262613,0.098318241,0.100905563,0.275549806,0.499353169,0.62225097,0.695989651,0.759379043,0.81759379,0.86545925,0.913324709,0.945666235,0.962483829,0.983182406,1,0.51943896,0.040103493,0.054333765,0.067270375,0.078913325,0.089262613,0.098318241,0.100905563,0.275549806,0.499353169,0.62225097,0.695989651,0.759379043,0.81759379,0.86545925,0.913324709,0.945666235,0.962483829,0.983182406,1,0.51943896
xalan_4_2_bayesNet.csv,0.119366626,0.205846529,0.255785627,0.297198538,0.337393423,0.390986602,0.431181486,0.476248477,0.521315469,0.548112058,0.570036541,0.637028015,0.673568819,0.795371498,0.900121803,0.93544458,0.946406821,0.956151035,1,0.578819155,0.381242387,0.456760049,0.50182704,0.561510353,0.606577345,0.680876979,0.732034105,0.769792935,0.795371498,0.818514007,0.855054811,0.879415347,0.911084044,0.931790499,0.958587089,0.968331303,0.979293544,0.990255786,1,0.77780627
xalan_4_2_begging.csv,0.04622871,0.092457421,0.132603406,0.175182482,0.239659367,0.294403893,0.362530414,0.418491484,0.472019465,0.518248175,0.602189781,0.682481752,0.725060827,0.795620438,0.934306569,0.967153285,0.97810219,0.989051095,1,0.548725829,0.427527406,0.514007308,0.574908648,0.630937881,0.679658952,0.724725944,0.760048721,0.792935445,0.8136419,0.836784409,0.866017052,0.903775883,0.926918392,0.943970767,0.957369062,0.968331303,0.979293544,0.990255786,1,0.804795179
xalan_4_2_decisionTable.csv,0.143727162,0.182704019,0.214372716,0.237515225,0.258221681,0.280146163,0.295980512,0.310596833,0.381242387,0.455542022,0.49817296,0.550548112,0.678440926,0.725943971,0.735688185,0.746650426,0.757612667,0.825822168,1,0.488364639,0.419001218,0.521315469,0.573690621,0.633373934,0.689403167,0.725943971,0.763702801,0.801461632,0.838002436,0.862362972,0.886723508,0.90864799,0.929354446,0.943970767,0.958587089,0.968331303,0.979293544,0.990255786,1,0.81018014
xalan_4_2_ibk.csv,0.051094891,0.261557178,0.347931873,0.389294404,0.431873479,0.46836983,0.498783455,0.51946472,0.535279805,0.607055961,0.745742092,0.811435523,0.852798054,0.886861314,0.95620438,0.967153285,0.976885645,0.98783455,1,0.647137918,0.347137637,0.390986602,0.444579781,0.493300853,0.529841657,0.5590743,0.580998782,0.601705238,0.621193666,0.634591961,0.769792935,0.853836784,0.900121803,0.937880633,0.958587089,0.968331303,0.979293544,0.990255786,1,0.713763703
xalan_4_2_j48.csv,0.21680877,0.275274056,0.314250914,0.34226553,0.360535932,0.375152253,0.509135201,0.561510353,0.605359318,0.641900122,0.674786845,0.695493301,0.719853837,0.775883069,0.954933009,0.968331303,0.979293544,0.990255786,1,0.629527534,0.409257004,0.504263094,0.576126675,0.621193666,0.677222899,0.719853837,0.758830694,0.794153471,0.824604141,0.851400731,0.87088916,0.891595615,0.913520097,0.931790499,0.954933009,0.968331303,0.979293544,0.990255786,1,0.801974486
xalan_4_2_kStar.csv,0.053593179,0.074299635,0.105968331,0.157125457,0.209500609,0.267965895,0.380024361,0.46406821,0.540803898,0.612667479,0.679658952,0.756394641,0.795371498,0.902557856,0.957369062,0.967113276,0.978075518,0.989037759,1,0.573241874,0.389768575,0.459196102,0.52862363,0.576126675,0.618757613,0.647990256,0.668696711,0.690621194,0.71498173,0.734470158,0.766138855,0.807551766,0.851400731,0.90864799,0.957369062,0.967113276,0.978075518,0.989037759,1,0.7502404
xalan_4_2_logistic.csv,0.031668697,0.057247259,0.082825822,0.09500609,0.104750305,0.115712546,0.132764921,0.166869671,0.208282582,0.244823386,0.265529842,0.304506699,0.390986602,0.443361754,0.50182704,0.554202192,0.650426309,0.772228989,1,0.322264248,0.426309379,0.515225335,0.579780755,0.630937881,0.680876979,0.729598051,0.762484775,0.797807552,0.827040195,0.858708892,0.886723508,0.902557856,0.923264312,0.943970767,0.958587089,0.968331303,0.979293544,0.990255786,1,0.808513366
xalan_4_2_naiveBayes.csv,0.035279805,0.045012165,0.055961071,0.066909976,0.083941606,0.114355231,0.137469586,0.173965937,0.215328467,0.255474453,0.277372263,0.319951338,0.391727494,0.464720195,0.51703163,0.563260341,0.645985401,0.763990268,1,0.322512486,0.221680877,0.292326431,0.354445798,0.40682095,0.457978076,0.514007308,0.584652862,0.607795371,0.629719854,0.658952497,0.713763703,0.723507917,0.734470158,0.7454324,0.788063337,0.857490865,0.907429963,0.945188794,1,0.639143535
xalan_4_2_randomForest.csv,0.071863581,0.131546894,0.15225335,0.187576127,0.270401949,0.343483557,0.409257004,0.450669915,0.505481121,0.551766139,0.600487211,0.667478685,0.760048721,0.814859927,0.824604141,0.835566382,0.846528624,0.897685749,1,0.543239951,0.416565164,0.499390987,0.554202192,0.613885505,0.660170524,0.701583435,0.741778319,0.775883069,0.807551766,0.833130329,0.853836784,0.876979294,0.90499391,0.922046285,0.947624848,0.958587089,0.968331303,0.979293544,1,0.790307071
xalan_4_2_smo.csv,0.112058465,0.157125457,0.194884287,0.231425091,0.266747868,0.291108404,0.313032887,0.334957369,0.354445798,0.369062119,0.382460414,0.393422655,0.404384896,0.414129111,0.425091352,0.707673569,0.846528624,0.93544458,1,0.428104366,0.112058465,0.157125457,0.194884287,0.231425091,0.266747868,0.291108404,0.313032887,0.334957369,0.354445798,0.369062119,0.382460414,0.393422655,0.404384896,0.414129111,0.425091352,0.707673569,0.846528624,0.93544458,1,0.428104366
xalan_4_3_bayesNet.csv,0.022396417,0.039193729,0.057110862,0.085106383,0.120940649,0.150055991,0.195968645,0.220604703,0.232922732,0.24300112,0.248600224,0.254199328,0.268756999,0.333706607,0.379619261,0.419932811,0.557670773,0.636058231,1,0.287676077,0.367301232,0.44568869,0.502799552,0.558790594,0.62150056,0.671892497,0.71668533,0.753639418,0.793952968,0.832026876,0.854423292,0.876819709,0.888017917,0.907054871,0.938409854,0.951847704,0.957446809,0.963045913,1,0.768491778
xalan_4_3_begging.csv,0.011198208,0.016797312,0.030235162,0.050391937,0.064949608,0.076147816,0.087346025,0.116461366,0.163493841,0.180291153,0.218365062,0.262038074,0.288913774,0.334826428,0.412094065,0.515117581,0.653975364,0.848824188,1,0.280603524,0.483762598,0.590145577,0.651735722,0.724524076,0.768197088,0.796192609,0.817469205,0.847704367,0.881298992,0.898096305,0.909294513,0.924972004,0.940649496,0.954087346,0.966405375,0.972004479,0.977603583,0.983202688,1,0.846702422
xalan_4_3_decisionTable.csv,0.038073908,0.048152296,0.059350504,0.066069429,0.071668533,0.077267637,0.085106383,0.104143337,0.12206047,0.18924972,0.230683091,0.278835386,0.313549832,0.353863382,0.409854423,0.480403135,0.564389698,0.696528555,1,0.273118406,0.539753639,0.630459127,0.693169093,0.748040314,0.78387458,0.808510638,0.836506159,0.86450168,0.893617021,0.916013438,0.927211646,0.940649496,0.951847704,0.964165733,0.976483763,0.982082867,0.987681971,0.993281075,1,0.865149997
xalan_4_3_ibk.csv,0.054871221,0.066069429,0.075027996,0.0806271,0.086226204,0.113101904,0.217245241,0.274356103,0.309070549,0.330347144,0.344904815,0.354983203,0.362821948,0.452407615,0.569988802,0.723404255,0.768197088,0.789473684,1,0.367006542,0.321388578,0.37849944,0.419932811,0.443449048,0.463605823,0.497200448,0.533034714,0.545352744,0.557670773,0.56774916,0.577827548,0.584546473,0.590145577,0.595744681,0.601343785,0.857782755,0.939529675,0.980963046,1,0.602935109
xalan_4_3_j48.csv,0.047032475,0.063829787,0.077267637,0.088465845,0.099664054,0.10862262,0.116461366,0.123180291,0.128779395,0.134378499,0.161254199,0.212765957,0.28331467,0.367301232,0.410974244,0.463605823,0.704367301,0.827547592,1,0.285200684,0.469204927,0.566629339,0.649496081,0.705487122,0.750279955,0.776035834,0.800671892,0.825307951,0.846584546,0.86450168,0.875699888,0.889137738,0.90481523,0.917133259,0.93281075,0.944008959,0.949608063,0.955207167,1,0.822243178
xalan_4_3_kStar.csv,0.021276596,0.032474804,0.043673012,0.054871221,0.060470325,0.066069429,0.08174692,0.109742441,0.146696529,0.184770437,0.254199328,0.29787234,0.342665174,0.389697648,0.469204927,0.617021277,0.763717805,0.917133259,1,0.308068604,0.412094065,0.488241881,0.543113102,0.578947368,0.617021277,0.637178052,0.680851064,0.709966405,0.721164614,0.733482643,0.752519597,0.77043673,0.788353863,0.793952968,0.799552072,0.806270997,0.844344905,0.927211646,1,0.716037013
xalan_4_3_logistic.csv,0.011198208,0.016797312,0.023516237,0.031354983,0.041433371,0.0537514,0.066069429,0.078387458,0.098544233,0.126539754,0.146696529,0.169092945,0.203807391,0.253079507,0.31131019,0.37849944,0.479283315,0.636058231,1,0.217127365,0.568868981,0.650615901,0.713325868,0.762597984,0.800671892,0.836506159,0.863381859,0.884658455,0.903695409,0.922732363,0.936170213,0.947368421,0.95968645,0.969764838,0.977603583,0.983202688,0.989921613,0.995520717,1,0.877173336
xalan_4_3_naiveBayes.csv,0.027995521,0.033594625,0.039193729,0.044792833,0.055991041,0.068309071,0.086226204,0.109742441,0.132138858,0.143337066,0.182530795,0.231802912,0.287793953,0.325867861,0.354983203,0.435610302,0.538633819,0.671892497,1,0.251075617,0.258678611,0.31131019,0.36506159,0.415453527,0.473684211,0.494960806,0.506159015,0.558790594,0.600223964,0.639417693,0.68868981,0.694288914,0.699888018,0.713325868,0.811870101,0.845464726,0.880179171,0.947368421,1,0.626569223
xalan_4_3_randomForest.csv,0.032474804,0.0537514,0.069428891,0.075027996,0.0806271,0.089585666,0.110862262,0.12206047,0.137737962,0.20268757,0.250839866,0.288913774,0.32474804,0.388577828,0.465845465,0.541993281,0.649496081,0.761478163,1,0.297165085,0.390817469,0.477043673,0.537513998,0.582306831,0.604703247,0.638297872,0.693169093,0.724524076,0.762597984,0.782754759,0.795072788,0.821948488,0.843225084,0.871220605,0.879059351,0.884658455,0.890257559,0.902575588,1,0.741144575
xalan_4_3_smo.csv,0.134378499,0.171332587,0.200447928,0.223964166,0.244120941,0.264277716,0.279955207,0.291153415,0.303471445,0.313549832,0.322508399,0.330347144,0.335946249,0.341545353,0.347144457,0.685330347,0.857782755,0.9462486,1,0.39965816,0.134378499,0.171332587,0.200447928,0.223964166,0.244120941,0.264277716,0.279955207,0.291153415,0.303471445,0.313549832,0.322508399,0.330347144,0.335946249,0.341545353,0.347144457,0.685330347,0.857782755,0.9462486,1,0.39965816
xerces_4_1_bayesNet.csv,0.059701493,0.059701493,0.074626866,0.074626866,0.082089552,0.082089552,0.089552239,0.104477612,0.111940299,0.179104478,0.656716418,0.708955224,0.723880597,0.746268657,0.776119403,0.791044776,0.865671642,0.992537313,1,0.430479183,0.694029851,0.753731343,0.78358209,0.843283582,0.895522388,0.895522388,0.910447761,0.910447761,0.925373134,0.940298507,0.947761194,0.955223881,0.962686567,0.962686567,0.970149254,0.97761194,0.985074627,1,1,0.911233307
xerces_4_1_begging.csv,0.052238806,0.067164179,0.082089552,0.082089552,0.089552239,0.089552239,0.097014925,0.104477612,0.119402985,0.134328358,0.425373134,0.708955224,0.73880597,0.76119403,0.805970149,0.858208955,0.940298507,0.947761194,1,0.426551453,0.73880597,0.805970149,0.813432836,0.850746269,0.880597015,0.910447761,0.917910448,0.932835821,0.932835821,0.940298507,0.947761194,0.955223881,0.962686567,0.962686567,0.970149254,0.97761194,0.985074627,0.992537313,1,0.919874313
xerces_4_1_decisionTable.csv,0.119402985,0.156716418,0.171641791,0.171641791,0.186567164,0.186567164,0.194029851,0.194029851,0.201492537,0.21641791,0.223880597,0.641791045,0.73880597,0.76119403,0.776119403,0.798507463,0.865671642,0.992537313,1,0.45247447,0.708955224,0.805970149,0.805970149,0.850746269,0.895522388,0.910447761,0.910447761,0.932835821,0.932835821,0.940298507,0.947761194,0.955223881,0.962686567,0.962686567,0.970149254,0.97761194,0.985074627,0.992537313,1,0.918303221
xerces_4_1_ibk.csv,0.485074627,0.507462687,0.544776119,0.574626866,0.589552239,0.589552239,0.604477612,0.604477612,0.611940299,0.611940299,0.626865672,0.634328358,0.641791045,0.798507463,0.955223881,0.97761194,0.985074627,0.985074627,1,0.701492537,0.619402985,0.641791045,0.679104478,0.746268657,0.753731343,0.76119403,0.78358209,0.798507463,0.805970149,0.805970149,0.805970149,0.820895522,0.828358209,0.843283582,0.962686567,0.985074627,0.992537313,0.992537313,1,0.822466614
xerces_4_1_j48.csv,0.111940299,0.156716418,0.164179104,0.171641791,0.179104478,0.186567164,0.194029851,0.194029851,0.201492537,0.208955224,0.223880597,0.694029851,0.776119403,0.828358209,0.917910448,0.925373134,0.932835821,0.97761194,1,0.476040848,0.71641791,0.776119403,0.798507463,0.828358209,0.873134328,0.895522388,0.910447761,0.910447761,0.917910448,0.925373134,0.925373134,0.932835821,0.932835821,0.940298507,0.947761194,0.955223881,0.962686567,0.97761194,1,0.901413983
xerces_4_1_kStar.csv,0.014925373,0.02238806,0.02238806,0.029850746,0.052238806,0.059701493,0.059701493,0.067164179,0.104477612,0.253731343,0.5,0.671641791,0.791044776,0.828358209,0.858208955,0.895522388,0.947761194,0.970149254,1,0.428908091,0.701492537,0.768656716,0.813432836,0.835820896,0.888059701,0.910447761,0.932835821,0.932835821,0.940298507,0.947761194,0.947761194,0.955223881,0.955223881,0.962686567,0.970149254,0.97761194,0.985074627,1,1,0.917124902
xerces_4_1_logistic.csv,0.02238806,0.037313433,0.059701493,0.067164179,0.089552239,0.089552239,0.111940299,0.126865672,0.164179104,0.164179104,0.201492537,0.246268657,0.328358209,0.492537313,0.656716418,0.835820896,0.910447761,0.970149254,1,0.346032993,0.71641791,0.791044776,0.805970149,0.828358209,0.865671642,0.873134328,0.902985075,0.917910448,0.932835821,0.940298507,0.947761194,0.955223881,0.962686567,0.962686567,0.970149254,0.97761194,0.992537313,1,1,0.912804399
xerces_4_1_naiveBayes.csv,0.02238806,0.02238806,0.029850746,0.037313433,0.052238806,0.067164179,0.074626866,0.082089552,0.089552239,0.119402985,0.141791045,0.194029851,0.231343284,0.268656716,0.313432836,0.656716418,0.78358209,0.880597015,1,0.266692852,0.701492537,0.73880597,0.776119403,0.850746269,0.880597015,0.880597015,0.917910448,0.925373134,0.932835821,0.947761194,0.955223881,0.955223881,0.962686567,0.962686567,0.970149254,0.97761194,0.985074627,1,1,0.91162608
xerces_4_1_randomForest.csv,0.253731343,0.26119403,0.268656716,0.268656716,0.268656716,0.276119403,0.28358209,0.298507463,0.388059701,0.447761194,0.52238806,0.641791045,0.71641791,0.76119403,0.850746269,0.902985075,0.940298507,0.947761194,1,0.542026709,0.71641791,0.776119403,0.805970149,0.828358209,0.880597015,0.910447761,0.925373134,0.925373134,0.932835821,0.940298507,0.940298507,0.947761194,0.947761194,0.955223881,0.970149254,0.97761194,0.985074627,1,1,0.913982718
xerces_4_1_smo.csv,0.721804511,0.77443609,0.819548872,0.819548872,0.864661654,0.894736842,0.917293233,0.92481203,0.92481203,0.939849624,0.954887218,0.962406015,0.969924812,0.969924812,0.977443609,0.984962406,0.984962406,0.992481203,1,0.915710328,0.721804511,0.77443609,0.819548872,0.819548872,0.864661654,0.894736842,0.917293233,0.92481203,0.92481203,0.939849624,0.954887218,0.962406015,0.969924812,0.969924812,0.977443609,0.984962406,0.984962406,0.992481203,1,0.915710328
xerces_4_2_bayesNet.csv,0.094890511,0.131386861,0.153284672,0.167883212,0.167883212,0.182481752,0.189781022,0.197080292,0.218978102,0.299270073,0.299270073,0.372262774,0.394160584,0.481751825,0.525547445,0.868613139,0.919708029,0.927007299,1,0.399538993,0.437956204,0.562043796,0.635036496,0.693430657,0.737226277,0.766423358,0.781021898,0.795620438,0.832116788,0.854014599,0.868613139,0.868613139,0.883211679,0.905109489,0.96350365,0.97080292,0.97810219,0.99270073,1,0.817134076
